"","subject","filename","word","vowel","start","end","duration","f0_20","f0_50","f0_80","f1_20","f1_40","f1_50","f1_60","f1_80","f2_20","f2_40","f2_50","f2_60","f2_80","f3_20","f3_40","f3_50","f3_60","f3_80","Analyst","Date","Settings","Praat.Version","OS","group","language","time","age","sex","city","country","education","history_welsh","history_other","use_welsh","use_other","proficiency_welsh","proficiency_other","attitudes_welsh","attitudes_other","score_welsh","score_other","dominance","hz.max","f1_norm","f2_norm","f3_norm","syll_type2","unpred","length"
"8795","uk_027","2017-06-28_W_27_s","him","i",455.5711,455.6663,95.19054,209.9025,198.004,190.7178,587.6346,555.2909,546.7119,535.1441,503.8015,2181.28,2192.416,2189.444,2203.382,2136.98,2802.225,2800.016,2755.005,2405.286,2175.138,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.905576412432365,0.48190452423685,0.711676151405551,"short","unpredictable","short"
"8796","uk_027","2017-06-28_W_27_s","hap","a",678.1117,678.171,59.24814,228.8408,219.0234,206.663,877.3482,881.5505,873.603,863.9087,849.0823,1407.161,1418.734,1435.388,1433.019,1405.552,2694.002,2654.337,2640.674,2652.905,2696.795,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.436872346011172,0.0596920898601629,0.669291081524542,"voiceless","predictable","short"
"8797","uk_027","2017-06-28_W_27_s","hu:m","ɨ:",680.2444,680.4995,255.073,208.0975,192.6595,180.9088,365.8675,349.7657,348.2686,345.005,367.0257,2285.244,2287.877,2283.306,2252.61,2157.381,2910.179,2941.916,2883.891,2877.843,2852.208,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.35652436392152,0.523881286651741,0.757397317899208,"long","unpredictable","long"
"8798","uk_027","2017-06-28_W_27_s","hab","a",682.2101,682.3619,151.7064,202.1009,187.7723,87.54293,873.9474,861.6456,872.8986,868.7141,807.1983,1445.521,1413.382,1381.208,1370.488,1301.288,2828.171,2658.291,2591.164,2633.281,2552.397,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.43767898717107,0.0212153725020849,0.650364089521852,"voiced","predictable","long"
"8799","uk_027","2017-06-28_W_27_s","he:m","e:",684.3668,684.6317,264.8569,205.7589,193.4516,168.637,646.8144,612.768,590.0458,572.3484,611.6791,2244.535,2150.475,2281.917,2279.69,2098.952,2847.961,2723.334,2682.14,2773.641,2728.917,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.829298224056269,0.523272773094852,0.684871877268266,"long","unpredictable","long"
"8800","uk_027","2017-06-28_W_27_s","ham","a",688.7209,688.8605,139.6011,203.0372,187.4627,183.374,804.7195,820.069,885.9947,882.9933,826.9707,1384.854,1329.403,1302.118,1298.514,1248.388,2776.15,2733.241,2708.66,2704.68,2661.56,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.42278741641597,-0.03775093659966,0.694710941579143,"short","unpredictable","short"
"8801","uk_027","2017-06-28_W_27_s","hob","o",696.2929,696.408,115.0891,194.9148,183.7881,167.0114,766.7977,728.771,732.8758,732.2071,698.999,1146.618,1089.143,1057.002,1028.112,996.0865,2835.969,2833.309,2834.022,2842.089,2824.336,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.612522138186731,-0.246306507045815,0.739953798037967,"voiced","predictable","long"
"8802","uk_027","2017-06-28_W_27_s","hup","ɨ",703.2968,703.3534,56.6312,232.4285,230.1562,229.1909,536.8501,523.3175,522.1986,520.9306,510.7069,1882.461,2190.605,2229.461,2258.547,2290.543,2198.747,2565.499,2689.382,2789.908,2850.899,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.951450409765562,0.500016746141312,0.687568321362858,"voiceless","predictable","short"
"8803","uk_027","2017-06-28_W_27_s","hi:m","i:",718.6913,718.9212,229.9222,215.9453,197.3055,184.3542,349.3003,356.0576,363.2123,353.6946,358.7205,2554.668,2503.577,2547.034,2513.555,2575.37,3154.406,3205.172,3234.206,3198.563,3206.773,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.31451087326937,0.633186438866593,0.872040351253113,"long","unpredictable","long"
"8804","uk_027","2017-06-28_W_27_s","ho:m","o:",720.802,721.0798,277.7763,196.9933,183.1066,170.18,495.4817,482.0264,482.4638,485.3711,476.4982,928.4902,835.0084,839.9318,826.3447,850.2165,2579.423,2663.882,2707.627,2734.779,2758.956,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.03059249300413,-0.476177686996806,0.694329499453745,"long","unpredictable","long"
"8805","uk_027","2017-06-28_W_27_s","hymy","ə",738.7369,738.8179,80.9973,211.7081,213.2875,211.6482,805.4129,712.1117,675.0269,650.4698,592.528,1497.177,1368.691,1358.119,1361.471,1322.792,2719.181,2708.404,2693.688,2672.653,2600.243,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.694745843131532,0.00435754808358624,0.689168152284031,"short","unpredictable","short"
"8806","uk_027","2017-06-28_W_27_s","heb","e",740.8829,741.0307,147.7799,217.0818,192.522,157.9175,860.5514,836.4071,843.2801,828.2706,758.3043,1693.884,1703.184,1760.595,1779.623,1878.786,2933.417,2685.766,2378.912,2619.712,2735.077,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.472199216530349,0.263908714019994,0.564900134224876,"voiced","predictable","long"
"8807","uk_027","2017-06-28_W_27_s","hom","o",742.97,743.0749,104.9049,207.3009,197.3393,196.5389,816.1304,817.5924,806.9969,792.1076,775.4751,1113.846,1146.914,1100.52,1039.077,910.2528,2604.09,2765.571,2659.255,2559.342,2364.29,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.516178558187136,-0.205960310702997,0.676302902297545,"short","unpredictable","short"
"8808","uk_027","2017-06-28_W_27_s","hwp","u",745.1284,745.2096,81.20381,248.7131,239.406,246.1057,545.0935,714.2262,874.6861,881.6116,681.4763,1005.336,1123.518,1779.048,1921.319,995.582,2751.285,2763.922,2791.322,2702.146,2650.605,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.435633305924991,0.274335283690245,0.724772212654596,"voiceless","predictable","short"
"8809","uk_027","2017-06-28_W_27_s","hap","a",763.8526,763.9223,69.64211,249.6745,227.7198,211.2895,886.6959,894.8931,878.003,857.4144,821.4204,1468.568,1417.513,1394.099,1383.688,1408.05,2690.312,2747.642,2688.854,2644.19,2664.752,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.431848374576079,0.0305052223882774,0.687371974455918,"voiceless","predictable","short"
"8810","uk_027","2017-06-28_W_27_s","hum","ɨ",771.0718,771.1814,109.6081,225.6497,216.363,210.6707,519.9519,491.9309,489.2014,484.1048,464.0059,2291.819,2306.835,2304.214,2279.922,2194.738,2766.885,2749.192,2740.211,2729.171,2606.048,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.01672411943772,0.532996514385116,0.706291818654626,"short","unpredictable","short"
"8811","uk_027","2017-06-28_W_27_s","hib","i",773.2342,773.3185,84.32579,235.7367,229.2972,226.7282,575.5078,547.96,538.2056,523.8929,485.4684,2126.871,2210.757,2224.962,2229.352,2182.012,2246.542,2776.696,2775.634,2747.796,2615.818,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.921257741769294,0.497996730740963,0.719136083492208,"voiced","predictable","long"
"8812","uk_027","2017-06-28_W_27_s","ham","a",777.726,777.8773,151.2799,217.6967,199.0437,184.9493,802.6116,770.3747,783.7388,771.686,819.6733,1457.428,1425.903,1411.216,1347.772,1205.39,2713.864,2606.54,2590.88,2412.933,2614.513,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.545422583487959,0.0427086379948847,0.65025448026331,"short","unpredictable","short"
"8813","uk_027","2017-06-28_W_27_s","hu:m","ɨ:",779.9098,780.1671,257.3117,217.7741,201.7694,188.4092,340.0986,365.6472,371.1092,375.3247,368.6835,2396.148,2246.615,2374.035,2336.145,2260.741,2851.038,2493.146,2847.645,2879.429,2814.075,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.29300202614118,0.562847933048791,0.744749230824295,"long","unpredictable","long"
"8814","uk_027","2017-06-28_W_27_s","hi:m","i:",784.7976,785.0076,210.0119,227.3722,212.9508,201.431,351.7818,338.5442,322.9693,358.3091,363.8397,2482.877,2562.457,2537.266,2492.028,2599.092,3105.043,3037.343,3043.786,3038.547,3009.224,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.43194111279602,0.629344017287199,0.811359029214507,"long","unpredictable","long"
"8815","uk_027","2017-06-28_W_27_s","ho:m","o:",787.0711,787.3595,288.3751,223.4652,203.3913,187.5644,597.7914,489.7828,451.0218,465.909,448.559,972.4607,848.0665,865.7122,859.5903,874.1894,2585.074,2563.929,2658.236,2748.31,2789.74,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.09798270969854,-0.445945864297629,0.675919638832699,"long","unpredictable","long"
"8816","uk_027","2017-06-28_W_27_s","ham","a",612.1026,612.224,121.3846,205.3672,195.0036,192.0361,842.7578,855.9687,849.7809,840.6844,805.0196,1429.205,1402.883,1388.6,1360.141,1293.723,2614.768,2640.52,2632.837,2623.347,2650.782,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.464519833510402,0.0265529392573232,0.666318865947717,"short","unpredictable","short"
"8817","uk_027","2017-06-28_W_27_s","hip","i",618.9214,618.9745,53.16368,247.9616,247.0221,247.5321,623.2502,627.0572,622.9591,618.8412,616.0624,1821.255,1823.898,1826.361,1817.394,1431.554,2204.326,2231.296,2233.515,2231.737,2227.356,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.775017518509714,0.300582356443487,0.501833471624495,"voiceless","predictable","short"
"8818","uk_027","2017-06-28_W_27_s","hem","e",625.8483,625.9987,150.4217,219.8261,209.6287,202.6903,833.3999,779.6313,765.5761,760.5509,743.7778,1713.957,1697.596,1716.988,1782.406,1814.45,3068.405,2787.396,2802.076,2866.206,2754.372,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.56886976275625,0.238828486877015,0.728617464950494,"short","unpredictable","short"
"8819","uk_027","2017-06-28_W_27_s","hep","e",627.7481,627.8121,64.07308,237.4514,235.941,230.1507,860.2643,857.737,854.3382,847.6495,835.0797,1634.768,1639.001,1639.26,1625.329,1583.355,2799.633,2777.279,2795.739,2760.909,2739.232,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.45917125093264,0.192501814414042,0.726353366295204,"voiceless","predictable","short"
"8820","uk_027","2017-06-28_W_27_s","hib","i",644.2089,644.3055,96.59266,216.1759,216.4702,220.1144,569.3239,553.0338,543.4006,528.0004,479.3318,2049.345,2193.691,2176.079,2172.903,2103.215,2687.485,2793.162,2792.601,2807.349,2784.923,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.911651583911213,0.475781527402027,0.725230313535416,"voiced","predictable","long"
"8821","uk_027","2017-06-28_W_27_s","hum","ɨ",651.4211,651.5118,90.75577,212.6122,205.6195,199.1286,453.6599,451.5341,445.8842,436.0156,424.9415,1446.359,2165.208,2268.716,2118.344,2124.562,2317.113,2649.73,2777.494,2504.852,2387.032,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.10943910801002,0.517470926613121,0.71980597623358,"short","unpredictable","short"
"8822","uk_027","2017-06-28_W_27_s","him","i",653.4665,653.5707,104.1637,223.3761,205.597,196.5858,601.4733,568.0895,548.7562,538.3499,521.6733,1545.582,1699.832,1680.31,1633.567,1666.53,2235.012,2191.598,2215.792,2195.118,2123.789,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.901844122330829,0.217235194122554,0.49386679558405,"short","unpredictable","short"
"8823","uk_027","2017-06-28_W_27_s","hub","ɨ",656.37,656.4581,88.05043,213.5197,200.7901,191.4121,472.6681,456.5446,449.8792,442.6264,416.5117,2204.981,2212.354,2189.548,2169.058,2117.449,2830.165,2832.77,2798.703,2667.659,2252.043,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.10051928277959,0.481952023752729,0.727412989498852,"voiced","predictable","long"
"8824","uk_027","2017-06-28_W_27_s","hwm","u",658.4994,658.6237,124.2508,211.9324,201.5915,186.7899,519.9104,511.9033,490.4956,514.4331,432.7673,1030.437,1018.798,982.8015,965.2106,924.1952,2377.28,2452.909,2416.82,2434.112,2437.811,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.014082076535,-0.319091218164465,0.580709520381866,"short","unpredictable","short"
"8825","uk_027","2017-06-28_W_27_s","hwb","u",660.6099,660.7061,96.20033,266.8522,263.4608,262.3717,553.6401,534.6485,526.6331,511.0114,484.9253,987.7531,929.2631,862.9708,821.0605,784.3816,2655.85,2656.492,2724.54,2759.789,2765.478,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.942994283917272,-0.44911753000856,0.700556500446482,"voiced","predictable","long"
"8826","uk_027","2017-06-28_W_27_s","hwp","u",664.638,664.7403,102.2663,256.8725,257.4942,254.9228,521.7427,530.3203,537.7775,521.1876,492.232,1049.684,1037.499,1036.684,1013.748,954.476,2773.556,2823.245,2768.09,2841.449,2824.331,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.922053479216451,-0.265715948439227,0.716414445597994,"voiceless","predictable","short"
"8827","uk_027","2017-06-28_W_27_s","hip","i",674.3076,674.3604,52.76433,272.8792,267.786,260.0862,644.2693,612.1683,598.8393,585.1074,589.4826,2169.864,2158.708,2188.797,2229.3,2327.992,2727.775,2690.435,2581.641,2444.148,2839.996,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.814505103407488,0.481608971751407,0.64668213717359,"voiceless","predictable","short"
"8828","uk_027","2017-06-28_W_27_s","hop","o",675.9258,675.9823,56.46922,221.1035,212.5892,202.8276,897.7873,904.8105,855.8197,791.6062,755.7175,972.3277,924.4551,956.2199,1010.126,1095.802,2470.976,2417.866,2430.006,2456.357,2657.024,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.457438661947021,-0.346510477540702,0.586150620405498,"voiceless","predictable","short"
"8829","uk_027","2017-06-28_W_27_s","hep","e",895.4185,895.5028,84.32837,216.6688,216.6456,217.3883,859.102,842.7847,832.3151,827.8774,822.4458,1678.636,1713.524,1719.593,1736.686,1800.143,3313.424,3309.299,3311.264,3375.046,2884.254,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.485287289977678,0.240344528837872,0.895586883526062,"voiceless","predictable","short"
"8830","uk_027","2017-06-28_W_27_s","heb","e",247.3437,247.4347,90.99213,218.3507,NA,NA,842.9886,830.5798,810.9291,829.1159,801.7515,1739.38,1740.973,1767.093,1779.853,1774.951,2823.761,2818.833,2802.737,2855.615,2822.531,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.511317757702693,0.267592717451801,0.728853333659428,"voiced","predictable","long"
"8831","uk_027","2017-06-28_W_27_s","hwp","u",256.2294,256.2639,34.47979,263.2679,259.3873,256.5826,743.8704,779.6021,759.6816,739.3167,665.9577,991.3474,933.2533,919.1992,906.2311,960.0534,2225.659,2152.953,2133.083,2116.572,2330.253,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.576598986932861,-0.385995528849702,0.455825244982488,"voiceless","predictable","short"
"8832","uk_027","2017-06-28_W_27_s","hop","o",257.7473,257.7916,44.32353,NA,NA,184.1912,959.8278,965.4174,948.2662,923.2952,857.8479,1123.053,1141.292,1139.984,1132.447,1087.852,2653.884,2662.076,2634.815,2567.8,2503.665,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.354863120536479,-0.170728878859521,0.667069864720212,"voiceless","predictable","short"
"8833","uk_027","2017-06-28_W_27_s","hap","a",259.4834,259.5278,44.45743,237.8639,224.4848,213.0966,921.771,899.7984,882.2076,864.8195,869.6529,1545.059,1570.376,1552.851,1535.208,1477.024,2937.33,2978.662,3027.798,3075.381,2867.241,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.427070982601548,0.138349490148501,0.806092516570099,"voiceless","predictable","short"
"8834","uk_027","2017-06-28_W_27_s","hob","o",263.5735,263.6594,85.94661,189.5531,173.3354,163.7092,927.1881,931.4167,923.8706,916.445,883.3512,1087.615,1040.168,1040.329,1059.277,1104.945,2518.024,2519.98,2520.284,2536.374,2554.669,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.380926366517186,-0.262206096799479,0.622628487506328,"voiced","predictable","long"
"8835","uk_027","2017-06-28_W_27_s","hymy","ə",265.6172,265.6563,39.15762,211.0001,205.1824,200.3318,674.224,644.9198,626.172,604.9716,539.1154,1379.008,1396.875,1390.412,1381.152,1335.883,2705.965,2681.826,2674.91,2665.919,2628.088,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.769873291318087,0.0278570000219309,0.682172628842443,"short","unpredictable","short"
