subject,word,vowel,start,end,duration,f0_20,f0_50,f0_80,f1_20,f1_40,f1_50,f1_60,f1_80,f2_20,f2_40,f2_50,f2_60,f2_80,f3_20,f3_40,f3_50,f3_60,f3_80,age,sex,f1_norm,f2_norm,f3_norm,v_length
uk_026,he:m,e,589.5242,589.8092,285.0334,216.479,204.0435,92.87314,732.5029,694.3503,640.7952,602.8025,621.4781,2253.998,2321.029,2271.702,1689.351,2328.099,2905.642,2968.689,2915.227,2374.79,2371.396,22,F,-0.765882471,0.499692233,0.749110593,long
uk_026,hum,?,886.945,887.0598,114.8195,223.9159,218.2906,210.2082,529.9276,520.645,518.4168,504.8361,447.0782,1796.434,1705.007,1687.142,2268.744,1400.709,2323.974,2400.75,2351.5,3225.635,2497.12,22,F,-0.977812824,0.202198876,0.534216325,short
uk_026,hu:m,?,908.7709,909.0686,297.6305,208.4973,197.3414,186.2282,258.1195,300.3159,317.7869,325.5952,325.9069,1361.86,2584.017,2547.669,2529.22,2520.5,2727.48,3671.29,3706.957,3663.075,3486.819,22,F,-1.467211344,0.614341726,0.989374227,long
uk_026,him,i,918.6033,918.6946,91.38679,215.7686,208.7529,201.1126,486.5397,488.9356,483.8496,469.3068,416.5209,2441.09,2457.419,2473.939,2454.769,2396.606,3228.411,3131.202,3208.841,3233.002,3026.66,22,F,-1.046818261,0.58497452,0.845072716,short
uk_026,hu:m,?,794.5085,794.7826,274.0972,209.6468,199.4614,191.7429,790.6754,717.3285,719.0473,725.2087,400.488,2597.68,2464.115,2558.093,2679.03,1074.855,3579.174,3767.167,3670.749,3682.805,2841.18,22,F,-0.650665235,0.618424962,0.979558631,long
uk_026,he:m,e,809.0167,809.2979,281.2108,205.4269,193.0442,95.13319,732.4534,672.4277,635.0615,634.3757,610.8039,2234.694,2313.411,2517.748,2312.141,2329.668,3110.029,3109.459,3176.017,3128.137,3049.222,22,F,-0.774870531,0.602527754,0.834790799,long
uk_026,ham,a,826.1728,826.3118,138.9901,198.0549,187.4855,182.5706,1003.588,1039.925,929.1241,893.696,928.3944,1468.522,1474.12,1453.668,1436.957,1451.996,2972.39,2663.657,2710.504,2793.531,2813.986,22,F,-0.394350062,0.05325292,0.676297498,short
uk_026,hom,o,262.2703,262.4436,173.3396,209.2808,199.5866,191.4981,1042.59,1007.372,849.8461,870.745,716.736,1904.067,1113.488,1148.923,1139.925,1056.498,2999.335,2610.781,2813.243,2769.667,2898.512,22,F,-0.483537102,-0.182012115,0.713500813,short
uk_026,him,i,267.1558,267.2605,104.6592,234.8222,227.3571,220.9314,473.2082,473.882,469.0067,460.9415,439.0356,1295.223,1658.159,1711.216,1735.224,1919.999,2391.924,2433.72,2427.464,2433.029,2628.197,22,F,-1.077975322,0.216367132,0.566009994,short
uk_026,ho:m,o,276.4353,276.7341,298.7767,219.9642,202.1789,193.5292,793.1529,694.8776,713.5105,694.5289,677.6178,856.9047,843.8815,966.5684,1054.999,1035.942,2238.656,2312.28,2889.935,3102.563,3098.202,22,F,-0.658395223,-0.354840309,0.740396913,long
uk_026,hum,?,287.1169,287.3224,205.4186,215.6166,205.4283,199.4774,286.719,309.4935,353.6684,375.2296,375.1067,1681.332,2227.18,2440.951,2415.973,2388.3,2636.643,3239.32,3309.723,3360.471,3359.638,22,F,-1.360232625,0.57155062,0.876027403,short
uk_026,hwm,u,866.7302,866.8377,107.5417,224.0718,212.6456,203.258,583.5194,531.4115,537.8974,561.8055,529.5304,1578.413,1555.612,1608.164,1646.942,1135.576,2153.767,2065.984,2072.862,3392.916,2225.142,22,F,-0.94092454,0.154256059,0.408093164,short
uk_026,hymy,<U+0259>,845.0881,845.1425,54.36638,228.7077,216.8746,210.9442,427.3513,480.277,475.9693,467.014,424.3602,1614.14,1578.203,1559.45,1559.249,1576.266,2833.675,2824.262,2841.158,2831.905,2967.278,22,F,-1.06323902,0.123496098,0.723374618,short
uk_026,hw:m,u,296.0193,296.3209,301.5582,216.4356,205.0824,190.8132,335.1068,381.4007,418.6293,431.4913,340.617,1476.515,1152.176,1047.698,788.637,807.058,1489.778,1845.172,2235.431,2274.276,2409.717,22,F,-1.191606573,-0.274241721,0.483596954,long
uk_026,hw:m,u,402.8947,403.1523,257.5754,216.5213,198.463,190.4493,381.9462,418.3518,455.5124,464.3594,349.7736,1408.716,1133.957,940.422,675.8453,781.0635,2192.407,1967.505,2040.795,2317.247,2241.355,22,F,-1.107169437,-0.382263665,0.392502341,long
uk_026,hw:m,u,501.678,501.983,305.0538,215.1484,204.7538,196.5551,250.6193,348.1645,348.1217,355.2781,331.3569,502.5949,836.5287,836.2379,815.0466,798.983,2213.399,2418.146,2532.134,2529.518,2465.068,22,F,-1.376040245,-0.499679234,0.608225328,long
uk_026,hw:m,u,920.8947,921.178,283.2348,215.5444,197.7963,198.7901,268.7415,933.2084,822.1153,262.8022,344.7681,1196.177,1109.312,1777.377,853.2313,1239.029,2498.206,2759.648,3396.847,2447.524,2125.534,22,F,-0.516711723,0.254301585,0.902010551,long
uk_026,hw:m,u,755.2544,755.5275,273.15,222.6954,198.345,190.9706,613.3556,280.2714,348.1602,444.9998,560.2283,1370.684,1071.431,1217.203,978.6374,1246.74,2219.9,2331.777,2435.729,2200.392,2686.583,22,F,-1.375929657,-0.124281493,0.569408999,long
uk_026,hw:m,u,575.4516,575.6251,173.5521,231.9394,218.1953,203.4321,383.9523,365.011,372.2348,384.7083,434.9302,1197.948,1141.626,1139.351,1315.983,1250.238,2486.443,2505.409,2435.815,2647.677,2090.663,22,F,-1.309067538,-0.190378295,0.569444306,long
uk_027,he:m,e,351.0464,351.2871,240.7016,215.1161,199.5287,183.1025,615.6998,607.5803,597.385,600.991,634.3548,2183.635,2179.922,2210.392,2211.061,2081.326,2640.212,2726.352,2774.278,2795.054,2713.446,26,F,-0.816936588,0.491426769,0.718647427,long
uk_027,hum,?,353.377,353.4703,93.31373,218.8772,212.9042,209.8011,452.9719,440.8991,436.8086,430.8056,428.1015,2340.793,2340.187,2338.867,2305.452,2235.913,2802.362,2647.456,2686.961,2688.438,2643.28,26,F,-1.130003272,0.547923518,0.686667709,short
uk_027,hum,?,553.9012,554.007,105.8596,207.5577,197.8307,189.6917,471.4191,454.7389,453.7843,461.8088,453.4964,1631.39,1926.384,2095.883,2117.735,2248.534,2225.675,2297.579,2368.742,2346.086,2418.055,26,F,-1.09187641,0.438231838,0.560615906,short
uk_027,hu:m,?,560.9442,561.185,240.7987,200.92,189.1019,170.7525,388.8075,370.2296,366.9437,357.0789,343.3949,2268.866,2270.457,2282.339,2287.574,2241.049,2836.844,2857.206,2834.836,2865.786,2883.341,26,F,-1.304289955,0.523457688,0.740240981,long
uk_027,hi:m,i,572.4319,572.6433,211.3689,223.6573,208.7521,190.9732,350.3862,326.6251,337.508,358.5407,363.0705,2620.966,2561.759,2544.966,2605.141,2555.6,3027.107,3031.469,3027.462,2998.845,2932.598,26,F,-1.387909171,0.632374184,0.805981539,long
uk_027,ho:m,o,578.5659,578.8543,288.3625,196.4308,194.951,181.923,550.456,541.2994,537.9039,527.7663,501.6534,953.684,963.2745,965.9685,942.1847,908.1,2765.353,2742.005,2725.449,2667.509,2702.61,26,F,-0.921818465,-0.33636716,0.700890079,long
uk_027,he:m,e,589.8568,590.117,260.1913,219.8103,204.0843,196.1749,566.0441,497.109,483.5159,480.4683,508.7808,2261.128,2046.234,1795.917,1828.584,1347.634,2787.123,2334.516,2329.536,2333.258,2305.97,26,F,-1.028414185,0.283772649,0.543926,long
uk_027,ha:m,a,594.0755,594.3696,294.1014,203.6651,193.6125,184.3059,815.4935,814.8782,833.6242,899.8665,905.2349,1399.881,1370.528,1396.901,1422.824,1453.951,2753.503,2766.083,2844.491,2834.818,2790.045,26,F,-0.483715684,0.032513106,0.743641035,long
uk_027,hi:m,i,363.3282,363.5353,207.1097,214.3678,203.7077,188.5342,336.7434,353.1154,356.3881,364.304,366.0979,2550.378,2542.748,2585.049,2571.506,2565.555,3165.785,3089.208,3100.044,3085.092,3014.23,26,F,-1.333478079,0.648001357,0.829673199,long
uk_027,ha:m,a,365.2756,365.5634,287.8375,210.9423,194.8265,181.1629,799.6507,814.3154,821.607,800.5948,806.518,1464.746,1447.652,1436.39,1459.357,1417.018,2694.828,2759.499,2785.075,2881.245,2979.191,26,F,-0.498236207,0.060389915,0.722531697,long
uk_027,he:m,e,367.6237,367.9117,288.004,227.7334,209.5681,183.7101,617.7361,584.4612,582.7383,565.9966,602.4946,2321.192,2192.321,2322.36,2259.622,2256.146,3005.837,2474.171,2614.689,2821.304,2908.175,26,F,-0.841760185,0.540840804,0.659402055,long
uk_027,hem,e,377.2436,377.3635,119.8379,219.9458,210.7001,199.8274,848.9802,830.7162,817.7303,802.5574,784.4379,1764.171,1793.436,1814.796,1802.934,1757.892,3024.329,2594.903,2711.349,2878.98,2829.283,26,F,-0.502965809,0.294229959,0.695703191,short
uk_027,hymy,<U+0259>,574.5887,574.6565,67.76957,210.8975,207.1164,204.5983,697.3974,676.5798,672.7851,667.2707,615.1991,1380.662,1406.36,1410.854,1403.829,1383.035,2577.848,2582.528,2583.891,2588.141,2624.695,26,F,-0.698072423,0.042452089,0.647553296,short
uk_027,ham,a,940.1978,940.3586,160.8198,208.5666,194.2672,182.6104,805.7472,824.3178,815.2585,892.9793,836.7549,1475.456,1409.209,1363.05,1336.958,1225.601,2730.514,2662.627,2603.902,2605.457,2519.253,26,F,-0.505993144,0.00798173,0.655267983,short
uk_027,hem,e,947.1785,947.3157,137.2061,208.1178,204.6859,201.1077,812.6915,805.9747,797.7973,779.262,728.7785,1678.482,1696.091,1726.331,1761.266,1805.51,2972.531,2662.292,2655.524,2664.592,2736.179,26,F,-0.52764383,0.244255241,0.674898893,short
uk_027,hwm,u,949.3098,949.4523,142.5112,219.7687,216.9823,211.2575,551.874,533.0605,529.21,522.2317,460.1265,1089.089,1046.818,975.6589,927.2431,876.8533,2651.799,2602.368,2587.182,2647.049,2731.266,26,F,-0.938113057,-0.326385347,0.648826146,short
uk_027,ho:m,o,954.0288,954.2955,266.7379,212.5106,198.8341,183.8572,632.8958,516.9936,533.3289,536.3159,508.2824,1963.444,851.3393,866.2717,910.3783,901.1136,2757.008,2682.2,2724.189,2730.833,2757.862,26,F,-0.930360078,-0.445299784,0.700427663,long
uk_027,hu:m,?,956.1178,956.4274,309.6121,219.8553,202.7259,187.9873,350.2859,367.6381,373.1306,373.58,367.8286,2211.066,2200.592,2359.723,2191.105,2337.672,2398.875,2360.232,2841.397,2577.01,2875.997,26,F,-1.287569893,0.556801133,0.742552727,long
uk_027,hum,?,966.8093,966.9199,110.6369,224.1019,215.0326,206.5387,522.8718,481.1092,477.6182,475.7665,459.3515,2171.833,1961.78,2197.956,2127.549,2202.009,2776.169,2355.817,2388.225,2353.361,2398.213,26,F,-1.040686717,0.485784732,0.568807306,short
uk_027,hymy,<U+0259>,973.5776,973.6498,72.16902,206.3934,200.7434,194.6253,665.9019,625.3801,605.7455,583.394,499.3795,1373.927,1378.369,1377.158,1369.109,1359.629,2153.512,2591.982,2675.624,2642.785,2580.77,26,F,-0.803038454,0.018278849,0.682439518,short
uk_027,hom,o,604.4693,604.5946,125.295,224.7535,219.5025,215.2239,906.379,902.0408,898.0231,853.6642,739.7394,1138.462,1100.846,1066.209,1011.724,914.253,2611.09,2525.559,2501.85,2411.736,2442.337,26,F,-0.409302593,-0.23763374,0.615287352,short
uk_027,hem,e,608.2637,608.4013,137.6147,226.4286,221.4642,218.2632,818.1429,778.6236,761.7993,761.1478,690.6833,1768.998,1788.761,1804.184,1833.872,1809.405,2657.888,2876.98,2835.937,2821.815,2757.929,26,F,-0.57381525,0.288365306,0.740629288,short
uk_027,hymy,<U+0259>,480.6221,480.69,67.89066,213.2561,207.4224,202.014,732.0819,673.907,651.7599,624.0016,524.6539,1368.795,1350.551,1348.026,1345.504,1321.164,2453.073,2275.208,2320.345,2425.171,2532.503,26,F,-0.729822142,-0.003101806,0.539972775,short
uk_027,hum,?,489.4834,489.6151,131.7332,207.3503,199.4119,200.5681,495.9873,465.457,468.8662,459.2329,428.5832,2242.629,2236.022,2268.379,2291.489,2221.346,2767.112,2753.593,2758.337,2740.762,2708.231,26,F,-1.059180945,0.517322373,0.712884856,short
uk_027,hwm,u,511.3271,511.4472,120.1387,221.6288,214.7509,207.9193,591.0957,539.0213,504.6115,478.6391,441.8983,1165.963,1114.683,985.825,926.757,884.101,2714.256,2669.932,2564.195,2574.7,2702.247,26,F,-0.985709559,-0.316019531,0.639901483,short
uk_027,him,i,536.8544,536.9431,88.68851,214.5728,213.0907,213.4231,565.1317,550.07,539.1215,528.4618,502.4992,2147.681,2167.878,2182.387,2193.255,2165.686,2701.439,2709.413,2687.876,2679.889,2675.028,26,F,-0.919557422,0.478676126,0.687008185,short
uk_027,him,i,455.5711,455.6663,95.19054,209.9025,198.004,190.7178,587.6346,555.2909,546.7119,535.1441,503.8015,2181.28,2192.416,2189.444,2203.382,2136.98,2802.225,2800.016,2755.005,2405.286,2175.138,26,F,-0.905576412,0.481904524,0.711676151,short
uk_027,hu:m,?,680.2444,680.4995,255.073,208.0975,192.6595,180.9088,365.8675,349.7657,348.2686,345.005,367.0257,2285.244,2287.877,2283.306,2252.61,2157.381,2910.179,2941.916,2883.891,2877.843,2852.208,26,F,-1.356524364,0.523881287,0.757397318,long
uk_027,he:m,e,684.3668,684.6317,264.8569,205.7589,193.4516,168.637,646.8144,612.768,590.0458,572.3484,611.6791,2244.535,2150.475,2281.917,2279.69,2098.952,2847.961,2723.334,2682.14,2773.641,2728.917,26,F,-0.829298224,0.523272773,0.684871877,long
uk_027,ham,a,688.7209,688.8605,139.6011,203.0372,187.4627,183.374,804.7195,820.069,885.9947,882.9933,826.9707,1384.854,1329.403,1302.118,1298.514,1248.388,2776.15,2733.241,2708.66,2704.68,2661.56,26,F,-0.422787416,-0.037750937,0.694710942,short
uk_027,hi:m,i,718.6913,718.9212,229.9222,215.9453,197.3055,184.3542,349.3003,356.0576,363.2123,353.6946,358.7205,2554.668,2503.577,2547.034,2513.555,2575.37,3154.406,3205.172,3234.206,3198.563,3206.773,26,F,-1.314510873,0.633186439,0.872040351,long
uk_027,ho:m,o,720.802,721.0798,277.7763,196.9933,183.1066,170.18,495.4817,482.0264,482.4638,485.3711,476.4982,928.4902,835.0084,839.9318,826.3447,850.2165,2579.423,2663.882,2707.627,2734.779,2758.956,26,F,-1.030592493,-0.476177687,0.694329499,long
uk_027,hymy,<U+0259>,738.7369,738.8179,80.9973,211.7081,213.2875,211.6482,805.4129,712.1117,675.0269,650.4698,592.528,1497.177,1368.691,1358.119,1361.471,1322.792,2719.181,2708.404,2693.688,2672.653,2600.243,26,F,-0.694745843,0.004357548,0.689168152,short
uk_027,hom,o,742.97,743.0749,104.9049,207.3009,197.3393,196.5389,816.1304,817.5924,806.9969,792.1076,775.4751,1113.846,1146.914,1100.52,1039.077,910.2528,2604.09,2765.571,2659.255,2559.342,2364.29,26,F,-0.516178558,-0.205960311,0.676302902,short
uk_027,hum,?,771.0718,771.1814,109.6081,225.6497,216.363,210.6707,519.9519,491.9309,489.2014,484.1048,464.0059,2291.819,2306.835,2304.214,2279.922,2194.738,2766.885,2749.192,2740.211,2729.171,2606.048,26,F,-1.016724119,0.532996514,0.706291819,short
uk_027,ham,a,777.726,777.8773,151.2799,217.6967,199.0437,184.9493,802.6116,770.3747,783.7388,771.686,819.6733,1457.428,1425.903,1411.216,1347.772,1205.39,2713.864,2606.54,2590.88,2412.933,2614.513,26,F,-0.545422583,0.042708638,0.65025448,short
uk_027,hu:m,?,779.9098,780.1671,257.3117,217.7741,201.7694,188.4092,340.0986,365.6472,371.1092,375.3247,368.6835,2396.148,2246.615,2374.035,2336.145,2260.741,2851.038,2493.146,2847.645,2879.429,2814.075,26,F,-1.293002026,0.562847933,0.744749231,long
uk_027,hi:m,i,784.7976,785.0076,210.0119,227.3722,212.9508,201.431,351.7818,338.5442,322.9693,358.3091,363.8397,2482.877,2562.457,2537.266,2492.028,2599.092,3105.043,3037.343,3043.786,3038.547,3009.224,26,F,-1.431941113,0.629344017,0.811359029,long
uk_027,ho:m,o,787.0711,787.3595,288.3751,223.4652,203.3913,187.5644,597.7914,489.7828,451.0218,465.909,448.559,972.4607,848.0665,865.7122,859.5903,874.1894,2585.074,2563.929,2658.236,2748.31,2789.74,26,F,-1.09798271,-0.445945864,0.675919639,long
uk_027,ham,a,612.1026,612.224,121.3846,205.3672,195.0036,192.0361,842.7578,855.9687,849.7809,840.6844,805.0196,1429.205,1402.883,1388.6,1360.141,1293.723,2614.768,2640.52,2632.837,2623.347,2650.782,26,F,-0.464519834,0.026552939,0.666318866,short
uk_027,hem,e,625.8483,625.9987,150.4217,219.8261,209.6287,202.6903,833.3999,779.6313,765.5761,760.5509,743.7778,1713.957,1697.596,1716.988,1782.406,1814.45,3068.405,2787.396,2802.076,2866.206,2754.372,26,F,-0.568869763,0.238828487,0.728617465,short
uk_027,hum,?,651.4211,651.5118,90.75577,212.6122,205.6195,199.1286,453.6599,451.5341,445.8842,436.0156,424.9415,1446.359,2165.208,2268.716,2118.344,2124.562,2317.113,2649.73,2777.494,2504.852,2387.032,26,F,-1.109439108,0.517470927,0.719805976,short
uk_027,him,i,653.4665,653.5707,104.1637,223.3761,205.597,196.5858,601.4733,568.0895,548.7562,538.3499,521.6733,1545.582,1699.832,1680.31,1633.567,1666.53,2235.012,2191.598,2215.792,2195.118,2123.789,26,F,-0.901844122,0.217235194,0.493866796,short
uk_027,hwm,u,658.4994,658.6237,124.2508,211.9324,201.5915,186.7899,519.9104,511.9033,490.4956,514.4331,432.7673,1030.437,1018.798,982.8015,965.2106,924.1952,2377.28,2452.909,2416.82,2434.112,2437.811,26,F,-1.014082077,-0.319091218,0.58070952,short
uk_027,hymy,<U+0259>,265.6172,265.6563,39.15762,211.0001,205.1824,200.3318,674.224,644.9198,626.172,604.9716,539.1154,1379.008,1396.875,1390.412,1381.152,1335.883,2705.965,2681.826,2674.91,2665.919,2628.088,26,F,-0.769873291,0.027857,0.682172629,short
uk_027,him,i,279.0942,279.1823,88.08682,217.9379,213.1893,213.186,543.9104,516.9873,510.1342,500.3407,470.4577,2191.007,2213.302,2239.049,2246.202,2151.865,2717.981,2701.769,2699.864,2704.458,2699.928,26,F,-0.974824557,0.504308116,0.691458295,short
uk_027,ham,a,287.7034,287.8267,123.298,192.5652,179.0589,161.2638,828.5277,866.2176,848.5005,817.8807,841.7018,1367.508,1396.482,1381.612,1340.982,1281.641,2699.88,2720.027,2720.157,2748.095,2806.722,26,F,-0.466027711,0.021507827,0.698946493,short
uk_027,ha:m,a,289.9308,290.1854,254.6231,200.1744,184.7202,175.7583,767.0909,833.2966,839.0897,852.4854,854.7951,1377.124,1398.797,1412.12,1429.101,1404.862,2772.697,2905.761,2947.005,2929.634,2790.174,26,F,-0.477180771,0.043349015,0.779046294,long
uk_027,hi:m,i,301.5392,301.7322,193.0039,212.7299,202.4443,187.2659,338.3408,344.8587,350.0946,353.8137,357.4849,2514.675,1952.865,1087.578,2530.831,2515.888,3168.213,2739.633,2546.845,3142.675,3094.688,26,F,-1.351294981,-0.217789901,0.633112232,long
uk_027,hu:m,?,308.5536,308.7913,237.6596,203.8761,194.484,182.632,378.9631,365.8018,363.741,363.0498,360.2663,2333.351,2349.431,2329.461,2315.597,2335.39,2858.988,2840.197,2856.295,2843.845,2709.111,26,F,-1.313056309,0.543893804,0.747782224,long
uk_027,ho:m,o,329.8796,330.0745,194.9336,209.5062,200.5267,190.9663,565.0481,464.8038,450.4463,472.3468,523.4379,1064.546,865.4128,847.4578,843.0464,889.5632,2194.553,2663.81,2676.383,2756.527,2879.566,26,F,-1.099259516,-0.467257341,0.68272315,long
uk_027,hwm,u,333.9208,334.0201,99.309,211.5478,202.8717,190.9008,486.5313,485.9264,472.9698,475.9855,504.9633,987.9775,975.4105,984.6377,974.0479,897.0095,2606.124,2688.566,2706.965,2814.952,2854.578,26,F,-1.050466846,-0.317224629,0.694084975,short
uk_027,hom,o,342.5542,342.6554,101.1996,202.838,196.4058,193.5883,848.5959,872.285,873.8843,877.6047,591.9206,1253.566,1843.78,2045.413,1978.811,1491.111,2512.851,2361.078,2634.606,2682.283,2400.001,26,F,-0.436550398,0.413856619,0.666990539,short
uk_027,hwm,u,397.8166,397.9506,133.9793,203.5624,195.3776,186.4823,496.8903,495.5967,475.1862,438.8674,378.8456,1021.582,987.8837,979.3451,964.2093,928.7835,2615.731,2540.827,2571.631,2602.113,2481.254,26,F,-1.045791658,-0.322614302,0.642797222,short
uk_027,ho:m,o,402.2712,402.4946,223.4675,202.4657,188.5659,174.4945,688.7191,523.1978,492.4561,500.5447,543.2984,1394.726,894.4728,869.27,870.1479,859.592,3102.921,2747.026,2681.757,2752.033,2866.268,26,F,-1.010093065,-0.441844606,0.684729071,long
uk_027,hom,o,404.4704,404.5584,88.03842,206.9017,191.7117,182.7768,835.7904,841.4817,838.8561,826.4073,706.4853,1238.855,1216.058,1143.309,1025.977,915.3837,2542.001,2593.657,2556.628,2521.766,2838.043,26,F,-0.477459207,-0.167816417,0.636946097,short
uk_027,hu:m,?,411.6891,411.9513,262.2824,210.0544,199.4067,193.6937,348.1577,362.2004,361.0782,359.9303,370.9711,2312.343,2331.944,2313.892,2302.894,2257.405,2929.623,2952.846,2934.334,2918.128,2897.54,26,F,-1.32040383,0.537187849,0.774737405,long
uk_027,ham,a,448.9602,449.0627,102.4953,217.7967,202.9651,189.9428,872.3004,814.6736,802.5469,811.9957,851.1921,1466.989,1448.738,1427.76,1378.379,1250.787,2649.679,2663.233,2644.45,2722.958,2751.401,26,F,-0.521708089,0.054363676,0.670719998,short
uk_027,him,i,789.2369,789.3487,111.7931,250.2411,229.8891,217.0001,660.1541,608.6387,575.7557,553.7305,489.3353,2257.186,2210.147,2263.546,2266.629,2138.439,2861.873,2784.336,2777.27,2786.943,2618.73,26,F,-0.853814946,0.515189504,0.719725325,short
uk_027,hem,e,796.8516,796.9954,143.757,234.1229,215.4276,201.8463,863.8893,863.3598,824.1932,804.3921,778.2342,1591.738,1745.619,1722.358,1706.581,1705.253,2857.537,3127.974,3118.799,2618.591,2590.841,26,F,-0.495093417,0.241951176,0.835704886,short
uk_027,hi:m,i,876.8034,876.9934,189.9591,227.2438,211.9074,189.0068,414.2769,400.0508,388.7671,394.7975,373.372,1873.72,654.8382,1624.302,2022.996,1783.475,2490.716,2577.536,2554.386,2551.305,2562.605,26,F,-1.246517935,0.183335079,0.636068776,long
uk_027,hwm,u,826.9336,827.0182,84.54955,230.8158,224.7779,217.4719,621.627,670.8455,603.6149,511.3857,754.5442,961.8336,826.8531,807.5566,812.8238,959.2991,2581.878,2337.198,2198.957,2172.282,2741.601,26,F,-0.806561973,-0.51548524,0.486240051,short
uk_027,hymy,<U+0259>,840.0527,840.1261,73.41935,209.6485,204.8858,201.0905,754.8331,728.8782,720.151,695.0676,624.1509,1429.965,1429.605,1427.481,1419.746,1392.49,2714.152,2690.827,2686.928,2699.212,2684.888,26,F,-0.630037473,0.054168246,0.686655428,short
uk_027,him,i,880.6467,880.7502,103.4394,223.9124,209.824,198.6474,644.2526,570.5642,553.864,535.5646,479.9261,2235.107,2227.517,2256.155,2249.16,2090.62,2868.77,2790.496,2830.506,2816.57,2158.534,26,F,-0.892579216,0.511918931,0.738712388,short
uk_027,hom,o,885.1165,885.2305,114.053,208.6251,201.0653,192.0153,839.7499,826.511,827.5017,823.3353,790.683,1215.112,1231.626,1375.743,1107.256,890.4907,2556.162,2386.594,2626.1,2468.827,2513.318,26,F,-0.491087223,0.017250843,0.66375675,short
uk_027,ha:m,a,891.2283,891.5066,278.3196,199.6415,184.3228,177.717,871.2256,865.3603,890.5329,901.1956,866.2511,1374.064,1387.049,1449.716,1468.073,1435.483,2726.328,2795.035,2811.969,2862.486,2853.196,26,F,-0.417678337,0.069624569,0.732141844,long
uk_027,hem,e,243.7361,243.8194,83.31443,235.6301,215.2058,197.2769,907.5785,861.6892,856.5674,851.0647,825.6684,1739.466,1764.418,1777.374,1773.789,1731.126,2661.237,2694.516,2649.529,2705.492,2823.634,26,F,-0.456565378,0.273393888,0.672638782,short
uk_027,hw:m,u,602.6008,602.8391,238.2925,211.6856,197.8887,184.4235,397.1416,390.8465,384.7989,374.9786,363.8066,822.6768,803.305,810.7075,788.4781,786.9869,2725.515,2711.729,2724.438,2706.503,2585.29,26,F,-1.256777525,-0.511591062,0.700519062,long
uk_027,hw:m,u,646.1287,646.4081,279.3207,203.6195,186.3316,175.9307,393.1975,376.6567,364.8204,351.7349,329.0444,863.2127,837.7246,794.3811,797.6181,858.1659,2421.073,2276.256,2400.474,2460.791,2423.571,26,F,-1.310093207,-0.531935064,0.573923112,long
uk_027,hw:m,u,485.5975,485.8198,222.3041,203.9041,192.3334,184.1525,395.004,383.9492,375.7594,369.4235,356.6991,829.5775,776.9504,780.62,793.8318,765.6764,2568.614,2623.414,2631.685,2641.24,2519.023,26,F,-1.28054934,-0.549409909,0.665881219,long
uk_027,hw:m,u,818.0602,818.3701,309.9072,211.6301,193.6934,183.4968,379.6707,372.3833,362.0941,343.664,344.398,753.1252,835.0817,808.7186,753.983,645.745,2478.173,2466.973,2381.145,2400.133,2446.629,26,F,-1.317594262,-0.514047365,0.565838358,long
uk_027,hw:m,u,932.7775,933.0719,294.4438,218.5413,204.5718,192.4081,395.4486,397.3512,396.1743,387.792,371.4694,1793.655,855.1552,864.17,822.6057,832.3654,3433.48,2432.442,2481.107,2444.981,2382.95,26,F,-1.227644119,-0.447728876,0.606961725,long
uk_027,hw:m,u,306.6289,306.8161,187.1987,211.6132,199.4406,182.6025,412.7297,394.115,388.62,380.0329,351.4809,591.3112,819.8926,867.3824,824.3193,767.0121,2471.144,2460.437,2422.669,2401.822,2336.899,26,F,-1.246896383,-0.444018444,0.583126719,long
uk_030,ha:m,a,388.156,388.4039,247.845,236.7401,215.6147,207.6392,620.2674,789.1592,817.5412,796.3907,743.4578,1068.604,1380.35,1376.346,1313.744,1226.121,2144.347,2189.813,2645.902,2710.625,2330.356,26,F,-0.494495042,0.0263911,0.679970966,long
uk_030,hum,?,390.144,390.2756,131.5489,117.2053,114.2861,111.0758,475.2473,477.3508,465.4171,461.4961,445.0302,2282.686,2249.765,2253.659,2209.286,2133.315,3165.819,3214.899,3197.088,3168.943,3144.475,26,F,-1.057862348,0.519514056,0.869199334,short
uk_030,he:m,e,413.3828,413.6182,235.347,222.7682,214.2084,219.666,547.1844,584.675,600.2427,584.5083,554.71,2340.647,2390.675,2326.406,2322.237,2324.898,3011.724,3020.196,3051.679,2979.48,2958.048,26,F,-0.803462267,0.551283526,0.822650869,long
uk_030,hwm,u,369.6196,369.7802,160.6008,246.5804,236.0088,226.5682,506.9227,491.0163,479.0553,467.9493,451.3559,884.8344,868.6187,862.4118,864.3155,824.6859,2535.437,2651.383,2604.949,2588.733,2618.152,26,F,-1.028980301,-0.441063458,0.664372036,short
uk_030,hymy,<U+0259>,552.2241,552.2666,42.53509,239.4399,227.7524,219.5615,577.6465,537.8684,512.2846,486.7008,429.1237,1146.141,1307.906,1320.14,1332.373,1250.08,2719.351,2775.602,2544.94,2314.278,2447.711,26,F,-0.961916011,-0.01530327,0.641066012,short
uk_030,hu:m,?,554.2671,554.5399,272.8475,268.6827,255.3205,250.7798,491.1022,401.7776,410.3932,426.3028,503.8135,2301.662,2275.212,2248.951,2203.578,2052.526,3228.891,3207.254,3195.274,3116.654,3013.51,26,F,-1.183680616,0.517422824,0.868631781,long
